Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,left_button,right_button,advice,orderno,trialno,ShowProgressBar,image,prob_blue_corr,prob_group_corr,corr_ans,group_corr,group_choice,blue_pos,indiv_vol,soc_vol,ITI_1,ITI_2,ITI_3,ITI_4,condition
487,1.72106E+12,15/07/2024 15:49,1.72106E+12,1,15/07/2024 16:49,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,98,50,4,feedback_l,Zone7,timelimit_screen,1999.4000000000233,,,,,0,1,0,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,78,97,,,0.85,0.85,1,1,1,1,Volatile,Volatile,1,1.004,1.546,2.697,inexpert
488,1.72106E+12,15/07/2024 15:49,1.72106E+12,1,15/07/2024 16:49,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,98,50,6,end,Zone1,timelimit_screen,150.19999999995343,,,,,0,1,0,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,78,97,,,0.85,0.85,1,1,1,1,Volatile,Volatile,1,1.004,1.546,2.697,inexpert
489,1.72106E+12,15/07/2024 15:49,1.72106E+12,1,15/07/2024 16:49,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,99,51,1,Screen 1,Zone1,continue_button,864.6999999992549,,,,,0,1,0,,,,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,79,98,,,0.85,0.85,1,1,1,1,Volatile,Volatile,1.882,1.496,1.105,1.437,inexpert
490,1.72106E+12,15/07/2024 15:49,1.72106E+12,1,15/07/2024 16:49,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,99,51,2,individual,Zone4,timelimit_screen,1000.4000000000233,,,,,0,1,0,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,79,98,,,0.85,0.85,1,1,1,1,Volatile,Volatile,1.882,1.496,1.105,1.437,inexpert
491,1.72106E+12,15/07/2024 15:49,1.72106E+12,1,15/07/2024 16:49,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,99,51,3,offer,Zone2,response_button_image,830.5999999977648,,,redBox.png,1,1,0,0,,,,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,79,98,,,0.85,0.85,1,1,1,1,Volatile,Volatile,1.882,1.496,1.105,1.437,inexpert
492,1.72106E+12,15/07/2024 15:49,1.72106E+12,1,15/07/2024 16:49,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,99,51,4,feedback_l,Zone7,timelimit_screen,1998.8999999999069,,,,,0,1,0,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,79,98,,,0.85,0.85,1,1,1,1,Volatile,Volatile,1.882,1.496,1.105,1.437,inexpert
493,1.72106E+12,15/07/2024 15:49,1.72106E+12,1,15/07/2024 16:49,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,99,51,6,end,Zone1,timelimit_screen,150.10000000009313,,,,,0,1,0,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,79,98,,,0.85,0.85,1,1,1,1,Volatile,Volatile,1.882,1.496,1.105,1.437,inexpert
494,1.72106E+12,15/07/2024 15:49,1.72106E+12,1,15/07/2024 16:49,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,100,52,1,Screen 1,Zone1,continue_button,2486.699999999255,,,,,0,1,0,,,,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,80,99,,,0.85,0.85,1,1,1,1,Volatile,Volatile,3.899,0.613,1.345,2.798,inexpert
495,1.72106E+12,15/07/2024 15:49,1.72106E+12,1,15/07/2024 16:49,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,100,52,2,individual,Zone4,timelimit_screen,999.9000000000233,,,,,0,1,0,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,80,99,,,0.85,0.85,1,1,1,1,Volatile,Volatile,3.899,0.613,1.345,2.798,inexpert
496,1.72106E+12,15/07/2024 15:49,1.72106E+12,1,15/07/2024 16:49,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,100,52,3,offer,Zone2,response_button_image,719.9000000022352,,,redBox.png,1,1,0,0,,,,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,80,99,,,0.85,0.85,1,1,1,1,Volatile,Volatile,3.899,0.613,1.345,2.798,inexpert
497,1.72106E+12,15/07/2024 15:49,1.72106E+12,1,15/07/2024 16:49,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,100,52,4,feedback_l,Zone7,timelimit_screen,1999.5,,,,,0,1,0,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,80,99,,,0.85,0.85,1,1,1,1,Volatile,Volatile,3.899,0.613,1.345,2.798,inexpert
498,1.72106E+12,15/07/2024 15:49,1.72106E+12,1,15/07/2024 16:49,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,100,52,6,end,Zone1,timelimit_screen,149.90000000002328,,,,,0,1,0,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,80,99,,,0.85,0.85,1,1,1,1,Volatile,Volatile,3.899,0.613,1.345,2.798,inexpert
499,1.72106E+12,15/07/2024 15:49,1.72106E+12,1,15/07/2024 16:49,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,101,48,1,Screen 1,Zone1,continue_button,1085.1000000014901,,,,,0,1,0,,,,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,91,100,,,0.85,0.85,0,1,0,1,Volatile,Volatile,3.042,1.534,1.332,2.866,inexpert
500,1.72106E+12,15/07/2024 15:49,1.72106E+12,1,15/07/2024 16:49,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,101,48,2,individual,Zone4,timelimit_screen,1000.1999999999534,,,,,0,1,0,,,1,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,91,100,,,0.85,0.85,0,1,0,1,Volatile,Volatile,3.042,1.534,1.332,2.866,inexpert
501,1.72106E+12,15/07/2024 15:49,1.72106E+12,1,15/07/2024 16:49,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,101,48,3,offer,Zone2,response_button_image,1047.800000000745,,,redBox.png,1,0,1,0,,,,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,91,100,,,0.85,0.85,0,1,0,1,Volatile,Volatile,3.042,1.534,1.332,2.866,inexpert
502,1.72106E+12,15/07/2024 15:49,1.72106E+12,1,15/07/2024 16:49,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,101,48,4,feedback_l,Zone7,timelimit_screen,1999.6999999999534,,,,,0,1,0,,,1,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,91,100,,,0.85,0.85,0,1,0,1,Volatile,Volatile,3.042,1.534,1.332,2.866,inexpert
503,1.72106E+12,15/07/2024 15:49,1.72106E+12,1,15/07/2024 16:49,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,101,48,6,end,Zone1,timelimit_screen,149.90000000002328,,,,,0,1,0,,,1,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,91,100,,,0.85,0.85,0,1,0,1,Volatile,Volatile,3.042,1.534,1.332,2.866,inexpert
504,1.72106E+12,15/07/2024 15:49,1.72106E+12,1,15/07/2024 16:49,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,102,53,1,Screen 1,Zone1,continue_button,1110.1000000014901,,,,,0,1,0,,,,,,trial_left,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,92,101,,,0.15,0.15,0,0,1,1,Volatile,Volatile,2.765,0.55,1.471,2.597,inexpert
505,1.72106E+12,15/07/2024 15:49,1.72106E+12,1,15/07/2024 16:49,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,102,53,2,individual,Zone4,timelimit_screen,999.8000000000466,,,,,0,1,0,,,1,,,trial_left,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,92,101,,,0.15,0.15,0,0,1,1,Volatile,Volatile,2.765,0.55,1.471,2.597,inexpert
506,1.72106E+12,15/07/2024 15:49,1.72106E+12,1,15/07/2024 16:49,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,102,53,3,offer,bluebox,response_button_image,1298.4000000022352,,,yellowBox.png,1,1,0,0,,,,,,trial_left,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,92,101,,,0.15,0.15,0,0,1,1,Volatile,Volatile,2.765,0.55,1.471,2.597,inexpert
507,1.72106E+12,15/07/2024 15:49,1.72106E+12,1,15/07/2024 16:49,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,102,53,5,feedback_r,Zone7,timelimit_screen,1999.6999999999534,,,,,0,1,0,,,1,,,trial_left,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,92,101,,,0.15,0.15,0,0,1,1,Volatile,Volatile,2.765,0.55,1.471,2.597,inexpert
508,1.72106E+12,15/07/2024 15:49,1.72106E+12,1,15/07/2024 16:49,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,102,53,6,end,Zone1,timelimit_screen,149.90000000002328,,,,,0,1,0,,,1,,,trial_left,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,92,101,,,0.15,0.15,0,0,1,1,Volatile,Volatile,2.765,0.55,1.471,2.597,inexpert
509,1.72106E+12,15/07/2024 15:49,1.72106E+12,1,15/07/2024 16:49,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,103,49,1,Screen 1,Zone1,continue_button,970,,,,,0,1,0,,,,,,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,93,102,,,0.15,0.15,0,0,1,0,Volatile,Volatile,1.555,1.483,1.534,2.008,inexpert
510,1.72106E+12,15/07/2024 15:49,1.72106E+12,1,15/07/2024 16:49,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,103,49,2,individual,Zone4,timelimit_screen,999.9000000000233,,,,,0,1,0,,,1,,,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,93,102,,,0.15,0.15,0,0,1,0,Volatile,Volatile,1.555,1.483,1.534,2.008,inexpert
511,1.72106E+12,15/07/2024 15:49,1.72106E+12,1,15/07/2024 16:49,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,103,49,3,offer,Zone2,response_button_image,945,,,yellowBox.png,1,1,0,0,,,,,,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,93,102,,,0.15,0.15,0,0,1,0,Volatile,Volatile,1.555,1.483,1.534,2.008,inexpert
512,1.72106E+12,15/07/2024 15:49,1.72106E+12,1,15/07/2024 16:49,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,103,49,4,feedback_l,Zone7,timelimit_screen,1999.7999999999302,,,,,0,1,0,,,1,,,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,93,102,,,0.15,0.15,0,0,1,0,Volatile,Volatile,1.555,1.483,1.534,2.008,inexpert
513,1.72106E+12,15/07/2024 15:49,1.72106E+12,1,15/07/2024 16:49,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,103,49,6,end,Zone1,timelimit_screen,150.20000000006985,,,,,0,1,0,,,1,,,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,93,102,,,0.15,0.15,0,0,1,0,Volatile,Volatile,1.555,1.483,1.534,2.008,inexpert
514,1.72106E+12,15/07/2024 15:49,1.72106E+12,1,15/07/2024 16:49,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,104,54,1,Screen 1,Zone1,continue_button,1217.300000000745,,,,,0,1,0,,,,,,trial_left,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,94,103,,,0.15,0.15,0,0,1,1,Volatile,Volatile,2.613,1.155,1.092,2.429,inexpert
515,1.72106E+12,15/07/2024 15:49,1.72106E+12,1,15/07/2024 16:49,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,104,54,2,individual,Zone4,timelimit_screen,999.9000000000233,,,,,0,1,0,,,1,,,trial_left,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,94,103,,,0.15,0.15,0,0,1,1,Volatile,Volatile,2.613,1.155,1.092,2.429,inexpert
516,1.72106E+12,15/07/2024 15:49,1.72106E+12,1,15/07/2024 16:49,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,104,54,3,offer,bluebox,response_button_image,275.5,,,yellowBox.png,1,1,0,0,,,,,,trial_left,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,94,103,,,0.15,0.15,0,0,1,1,Volatile,Volatile,2.613,1.155,1.092,2.429,inexpert
517,1.72106E+12,15/07/2024 15:50,1.72106E+12,1,15/07/2024 16:50,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,104,54,5,feedback_r,Zone7,timelimit_screen,1999.6999999999534,,,,,0,1,0,,,1,,,trial_left,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,94,103,,,0.15,0.15,0,0,1,1,Volatile,Volatile,2.613,1.155,1.092,2.429,inexpert
518,1.72106E+12,15/07/2024 15:50,1.72106E+12,1,15/07/2024 16:50,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,104,54,6,end,Zone1,timelimit_screen,149.70000000006985,,,,,0,1,0,,,1,,,trial_left,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,94,103,,,0.15,0.15,0,0,1,1,Volatile,Volatile,2.613,1.155,1.092,2.429,inexpert
519,1.72106E+12,15/07/2024 15:50,1.72106E+12,1,15/07/2024 16:50,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,105,50,1,Screen 1,Zone1,continue_button,1059.5,,,,,0,1,0,,,,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,95,104,,,0.15,0.15,1,0,0,1,Volatile,Volatile,1.025,1.685,0.765,2.63,inexpert
520,1.72106E+12,15/07/2024 15:50,1.72106E+12,1,15/07/2024 16:50,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,105,50,2,individual,Zone4,timelimit_screen,999.6999999999534,,,,,0,1,0,,,1,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,95,104,,,0.15,0.15,1,0,0,1,Volatile,Volatile,1.025,1.685,0.765,2.63,inexpert
521,1.72106E+12,15/07/2024 15:50,1.72106E+12,1,15/07/2024 16:50,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,105,50,3,offer,Zone3,response_button_image,2581.5,,,yellowBox.png,1,0,1,0,,,,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,95,104,,,0.15,0.15,1,0,0,1,Volatile,Volatile,1.025,1.685,0.765,2.63,inexpert
522,1.72106E+12,15/07/2024 15:50,1.72106E+12,1,15/07/2024 16:50,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,105,50,5,feedback_r,Zone7,timelimit_screen,1999.5999999999767,,,,,0,1,0,,,1,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,95,104,,,0.15,0.15,1,0,0,1,Volatile,Volatile,1.025,1.685,0.765,2.63,inexpert
523,1.72106E+12,15/07/2024 15:50,1.72106E+12,1,15/07/2024 16:50,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,105,50,6,end,Zone1,timelimit_screen,150,,,,,0,1,0,,,1,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,95,104,,,0.15,0.15,1,0,0,1,Volatile,Volatile,1.025,1.685,0.765,2.63,inexpert
524,1.72106E+12,15/07/2024 15:50,1.72106E+12,1,15/07/2024 16:50,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,106,51,1,Screen 1,Zone1,continue_button,1215.2000000029802,,,,,0,1,0,,,,,,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,96,105,,,0.15,0.15,0,0,1,0,Volatile,Volatile,3.849,0.752,1.155,1.538,inexpert
525,1.72106E+12,15/07/2024 15:50,1.72106E+12,1,15/07/2024 16:50,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,106,51,2,individual,Zone4,timelimit_screen,999.8000000000466,,,,,0,1,0,,,1,,,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,96,105,,,0.15,0.15,0,0,1,0,Volatile,Volatile,3.849,0.752,1.155,1.538,inexpert
526,1.72106E+12,15/07/2024 15:50,1.72106E+12,1,15/07/2024 16:50,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,106,51,3,offer,Zone2,response_button_image,2943.199999999255,,,yellowBox.png,1,1,0,0,,,,,,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,96,105,,,0.15,0.15,0,0,1,0,Volatile,Volatile,3.849,0.752,1.155,1.538,inexpert
527,1.72106E+12,15/07/2024 15:50,1.72106E+12,1,15/07/2024 16:50,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,106,51,4,feedback_l,Zone7,timelimit_screen,1999.4000000000233,,,,,0,1,0,,,1,,,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,96,105,,,0.15,0.15,0,0,1,0,Volatile,Volatile,3.849,0.752,1.155,1.538,inexpert
528,1.72106E+12,15/07/2024 15:50,1.72106E+12,1,15/07/2024 16:50,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,106,51,6,end,Zone1,timelimit_screen,150,,,,,0,1,0,,,1,,,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,96,105,,,0.15,0.15,0,0,1,0,Volatile,Volatile,3.849,0.752,1.155,1.538,inexpert
529,1.72106E+12,15/07/2024 15:50,1.72106E+12,1,15/07/2024 16:50,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,107,52,1,Screen 1,Zone1,continue_button,1573.7000000029802,,,,,0,1,0,,,,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,97,106,,,0.15,0.85,0,1,0,1,Volatile,Volatile,1.076,0.563,0.954,1.891,inexpert
530,1.72106E+12,15/07/2024 15:50,1.72106E+12,1,15/07/2024 16:50,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,107,52,2,individual,Zone4,timelimit_screen,1000.1000000000931,,,,,0,1,0,,,1,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,97,106,,,0.15,0.85,0,1,0,1,Volatile,Volatile,1.076,0.563,0.954,1.891,inexpert
531,1.72106E+12,15/07/2024 15:50,1.72106E+12,1,15/07/2024 16:50,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,107,52,3,offer,Zone3,response_button_image,837.1999999992549,,,yellowBox.png,1,1,0,0,,,,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,97,106,,,0.15,0.85,0,1,0,1,Volatile,Volatile,1.076,0.563,0.954,1.891,inexpert
532,1.72106E+12,15/07/2024 15:50,1.72106E+12,1,15/07/2024 16:50,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,107,52,5,feedback_r,Zone7,timelimit_screen,1999.7000000000698,,,,,0,1,0,,,1,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,97,106,,,0.15,0.85,0,1,0,1,Volatile,Volatile,1.076,0.563,0.954,1.891,inexpert
533,1.72106E+12,15/07/2024 15:50,1.72106E+12,1,15/07/2024 16:50,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,107,52,6,end,Zone1,timelimit_screen,150,,,,,0,1,0,,,1,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,97,106,,,0.15,0.85,0,1,0,1,Volatile,Volatile,1.076,0.563,0.954,1.891,inexpert
534,1.72106E+12,15/07/2024 15:50,1.72106E+12,1,15/07/2024 16:50,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,108,55,1,Screen 1,Zone1,continue_button,1248.300000000745,,,,,0,1,0,,,,,,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,98,107,,,0.15,0.85,0,1,0,0,Volatile,Volatile,1.429,0.702,0.941,1.403,inexpert
535,1.72106E+12,15/07/2024 15:50,1.72106E+12,1,15/07/2024 16:50,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,108,55,2,individual,Zone4,timelimit_screen,1000,,,,,0,1,0,,,1,,,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,98,107,,,0.15,0.85,0,1,0,0,Volatile,Volatile,1.429,0.702,0.941,1.403,inexpert
536,1.72106E+12,15/07/2024 15:50,1.72106E+12,1,15/07/2024 16:50,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,108,55,3,offer,Zone2,response_button_image,1149.699999999255,,,yellowBox.png,1,1,0,0,,,,,,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,98,107,,,0.15,0.85,0,1,0,0,Volatile,Volatile,1.429,0.702,0.941,1.403,inexpert
